id;nama;propinsi;kab;alamat;jenis;kelas;status_blu;kepemilikan;total_tempat_tidur;total_layanan;total_tenaga_kerja
3515126;RS Umum Al-Islam H. M. Mawardi;Jawa Timur;Sidoarjo;Jl. Kyai Mojo No.12A Jeruk Gamping Krian Sidoarjo;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Islam ;140;35;324
3525090;RS Umum Wates Husada;Jawa Timur;Gresik;Jl Raya Wates Utara Kec. Balongpanggang Kab. Gresik;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;61;67;177
3571150;RS Umum Daerah Kilisuci;Jawa Timur;Kota Kediri;Jl. KH. Wakhid Hasyim 64 Kota Kediri;Rumah Sakit Umum;C;Non BLU/BLUD;Pemkot;74;25;0
3509032;RS Tk. III Baladhika Husada Jember;Jawa Timur;Jember;Jl. PB Sudirman No. 45 Jember;Rumah Sakit Umum;C;Non BLU/BLUD;TNI AD;151;34;437
3578111;RS Islam Surabaya;Jawa Timur;Kota Surabaya;Jl. Jend A Yani 2-4 Surabaya;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;253;113;667
3505024;RS Umum Aulia Blitar;Jawa Timur;Blitar;Jl. Raya Utara No. 3 Kembangarum, Sutojayan, Kab. Blitar;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;100;29;162
3578795;RS Ibu dan Anak Ferina;Jawa Timur;Kota Surabaya;Jl. Irian Barat No. 7-11 Surabaya;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;25;15;129
3508060;RS Umum Muhammadiyah Lumajang;Jawa Timur;Lumajang;JL. Letkol Selamet Wardoyo NO.103 , Kel. Labruk Lor, Kec. Lumajang, Kab. Lumajang, Prov. Jawa Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Islam ;60;26;135
3571053;RS Umum Daha Husada;Jawa Timur;Kota Kediri;Jl. Veteran No. 48 Kota Kediri;Rumah Sakit Umum;D;BLUD;Pemprop;55;53;154
3520013;RS Umum Bhakti Persada;Jawa Timur;Magetan;Jl. Pasar Legi No. 145 Kel. Mangge Kec. Barat Magetan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;47;8;35
3517111;RS Hasyim Asy'ari;Jawa Timur;Jombang;Jl. Cukir-Parkir Makam Gus Dur, Desa Kwaron, Kecamatan Diwek;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;50;27;0
3513024;RS Graha Sehat;Jawa Timur;Probolinggo;Jl. Raya Panglima Sudirman No.2 B Kraksaan;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;27;230
3578614;RS Bhakti Rahayu;Jawa Timur;Kota Surabaya;Jl. Ketintang Madya I/16 Surabaya;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;32;233
3573258;RS Umum Daerah Kota Malang;Jawa Timur;Kota Malang;   JL. RAJASA NO. 27 MALANG;Rumah Sakit Umum;C;BLUD;Pemkot;100;38;268
3516039;RS Umum Dian Husada;Jawa Timur;Mojokerto;Jl. Raya Gemekan No. 77 Desa Gemekan Kec. Sooko Kab. Mojokerto;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;95;25;20
3515143;RS Umum Mitra Sehat Mandiri Sidoarjo;Jawa Timur;Sidoarjo;Jl. Raya Krian- Mojosari KM 3 Tropodo Krian Sidoarjo;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;75;23;121
3573215;RS Umum Islam Aisyiyah Malang;Jawa Timur;Kota Malang;Jl. Sulawesi No 16 Malang;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;165;87;504
3508054;RS Bhayangkara Lumajang ;Jawa Timur;Lumajang;Jl. Kyai Ilyas Nomor 7, kabupaten Lumajang;Rumah Sakit Umum;C;BLU;POLRI;136;85;238
3524045;RS Umum dr. Suyudi;Jawa Timur;Lamongan;Jl. Deandles Paciran,Kecamatan Paciran, Kab. Lamongan;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;104;44;156
3527025;RS Sukma Wijaya;Jawa Timur;Sampang;Jl. H. Agus Salim No. 19, Kel. Banyuanyar, Kec. Sampang;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;57;20;0
3518011;RS Umum Daerah Nganjuk;Jawa Timur;Nganjuk;Jl. Dr. Sutomo 62, Nganjuk;Rumah Sakit Umum;B;BLUD;Pemkab;350;86;696
3504057;RS Ibu dan Anak Fauziah ;Jawa Timur;Tulungagung;Jl. Dr. Sutomo 47 Tulungagung;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;49;12;63
3516075;RS Mawaddah Medika;Jawa Timur;Mojokerto;Jl. Raya Ngijingan RT 001 RW 001, Desa Purwojati Kec. Ngoro, Kab. Mojokerto;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;144;33;173
3505013;RS Umum Daerah Ngudi Waluyo Wlingi;Jawa Timur;Blitar;Jl. Dr. Sucipto No. 5 Wlingi Kabupaten Blitar;Rumah Sakit Umum;B;BLUD;Pemkab;206;136;674
3577030;RS Umum TNI AD Tk. IV 05.04.01 Kota Madiun;Jawa Timur;Kota Madiun;Jl. Pahlawan No. 79 Kartoharjo Madiun;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AD;67;24;169
3518046;RS Islam Aisyiyah Nganjuk;Jawa Timur;Nganjuk;Jl. Imam Bonjol No. 20 Kelurahan Payaman, Kecamatan Nganjuk, Kabupaten Nganjuk, Provinsi Jawa Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Islam ;107;53;241
3504071;RS Umum Muhammadiyah Bandung;Jawa Timur;Tulungagung;Jl. Panglima Sudirman No. 42, RT/RW 001/001 Dusun Bakah, Desa Mergayu, Kecamatan Bandung, Kabupaten Tulungagung, Propinsi Jawatimur;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Islam ;66;50;93
3578777;RS Universitas Airlangga ;Jawa Timur;Kota Surabaya;Jl. Dharmahusada Permai, Desa/Kelurahan Mulyorejo, Kec. Mulyorejo, Kota Surabaya, Provinsi Jawa Timur;Rumah Sakit Umum;B;Non BLU/BLUD;Kementerian Lain;399;99;873
3573256;RS Bantuan 05.08.04 Lawang;Jawa Timur;Malang;Jl. Sumber Waras No. 32 RT. 005 RW. 015;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AD;47;34;52
3578816;RS Ibu dan Anak Idaf Husada;Jawa Timur;Kota Surabaya;Jl. KO Wisata Bukit Mas II Blok RF no. 11, Blok F no. 10 - 11,  Lidah Wetan, Lakarsantri;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;18;28;0
3524031;RS Umum Muhammadiyah Lamongan;Jawa Timur;Lamongan;Jl. Jaksa Agung Suprapto No 76 Lamongan;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;220;121;784
3517091;RS Umum dr. Moedjito Dwidjosiswojo;Jawa Timur;Jombang;Jl. Hayam Wuruk No. 9;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;58;20;106
3525096;RS Petrokimia Gresik Driyorejo;Jawa Timur;Gresik;Jl. Legundi Km. 0,5 Krikilan Driyorejo Gresik;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;49;160
3575016;RS Asih Abyakta;Jawa Timur;Pasuruan;Jl Raya Surabaya Malang Km.42 No,88 Kepulungan Gempol Kabupaten Pasuruan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;64;32;186
3524074;RS An-Noor Medika Lamongan;Jawa Timur;Lamongan;Jl. Andansari No 1 Sukorejo, Kec. Lamongan;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;54;13;0
3528024;RS Umum Larasati Pamekasan;Jawa Timur;Pamekasan;Jl. Mandilaras No.74-80 Pamekasan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;67;64;147
3504073;RS Putra Waspada Tulungagung;Jawa Timur;Tulungagung;Jl. Jayeng Kusuma No 66 RT.002, RW.006, Kel. Ngujang, Kec. Kedungwaru, Kab. Tulungagung;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;98;33;173
3509137;RS Umum Srikandi IBI Jember;Jawa Timur;Jember;Jl. KH Agus Salim No. 20 Kelurahan Tegal Besar Kecamatan Kaliwates Kabupaten Jember, Provinsi Jawa Timur ;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;100;16;155
3510054;RS Islam Fatimah;Jawa Timur;Banyuwangi;Jl. Jember nomor 25, Kelurahan Kalirejo, Kab. Banyuwangi, Provinsi Jawa Timur;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;103;31;149
3578523;RS Umum Daerah Haji Provinsi Jawa Timur;Jawa Timur;Kota Surabaya; Jl. Manyar Kertoadi  Surabaya;Rumah Sakit Umum;B;BLUD;Pemprop;301;63;1176
3573044;RS Umum Panti Nirmala;Jawa Timur;Kota Malang;Jl. Kebalen Wetan N0.2-8 Kedung Kandang, Kota Malang;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;200;63;763
3578780;RS Orthopedi dan Traumatologi Surabaya;Jawa Timur;Kota Surabaya;EMERALD MANSION TX 10 CITRALAND, SURABAYA;Rumah Sakit Khusus Orthopedi;C;Non BLU/BLUD;Perusahaan;36;63;194
3516016;RS Umum Daerah Sumberglagah;Jawa Timur;Mojokerto; Dsn. Sumberglagah Ds. Tanjungkenongo Kec. Pacet Mojokerto;Rumah Sakit Umum;C;BLUD;Pemprop;131;102;328
3578773;RS Ibu dan Anak Bantuan 05.08.05 Surabaya;Jawa Timur;Kota Surabaya;Gubeng Pojok No.21 Surabaya;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;TNI AD;64;19;66
3502123;RS Umum Darmayu Ponorogo;Jawa Timur;Ponorogo;Jl. Dr. Sutomo No. 44-50 Ponorogo;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;172;70;313
3576036;RS Gatoel;Jawa Timur;Kota Mojokerto;Jl. Raden Wijaya No. 56 Kel. Kranggan Kec. Prajurit Kulon;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;125;37;393
3504068;RS Umum Bhayangkara Tulungagung;Jawa Timur;Tulungagung;Jl. I Gusti Ngurah Rai 25 - 27, Tulungagung;Rumah Sakit Umum;C;BLU;POLRI;114;43;332
3515135;RS Bantuan 05.08.03 Sidoarjo;Jawa Timur;Sidoarjo;JL DR SOETOMO NO 2 SIDOARJO;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AD;50;34;70
3525093;RS Fathma Medika;Jawa Timur;Gresik;JL. PENDOPO NO. 45, SEMBAYAT, MANYAR;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;104;61;316
3514058;RS Umum Daerah Grati;Jawa Timur;Pasuruan;Jl. Raya Grati No. 199 Ranu Klindungan Grati Pasuruan;Rumah Sakit Umum;C;BLUD;Pemkab;183;90;320
3522047;RS Umum Daerah Sumberrejo;Jawa Timur;Bojonegoro;Jl. Raya No. 231 Sumberrejo, Bojonegoro;Rumah Sakit Umum;C;BLUD;Pemkab;103;31;104
3571146;RS Umum Lirboyo;Jawa Timur;Kota Kediri;Jl. Dr.Saharjo, Campurejo, Mojoroto, Kota Kediri;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;101;55;96
3517089;RS Umum Daerah Ploso;Jawa Timur;Jombang; Jl. Darmo Sugondo No.83 Rejoagung-Ploso;Rumah Sakit Umum;D;BLUD;Pemkab;126;32;265
3520015;RS Ibu dan Anak Samudra Husada;Jawa Timur;Magetan;Jl. Samudra No. 30, Kel. Bulukerto, Kec. Magetan Kab. Magetan;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;28;16;87
3577098;RS Umum Darmayu Madiun;Jawa Timur;Kota Madiun;Jl. Kapten Tendean No. 47, Kel. Demangan Kec. Taman;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;128;37;0
3579030;RS Umum Karsa Husada Kota Batu ;Jawa Timur;Kota Batu; Jl. A.Yani No.10-13 Kota Batu ;Rumah Sakit Umum;B;BLUD;Pemprop;250;74;523
3578031;RS William Booth Surabaya;Jawa Timur;Kota Surabaya;Jl. Diponegoro 34, Surabaya;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Protestan;100;77;316
3573254;RS Ibu dan Anak Galeri Candra Malang;Jawa Timur;Kota Malang;JL. ANDONG NO. 3 MALANG;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;62;22;66
3514060;RS Mata Pasuruan;Jawa Timur;Pasuruan;Jl. Ngopak No. 56 Dusun Krawan Desa Kedawung Wetan Kec. Grati Kab. Pasuruan;Rumah Sakit Khusus Mata;C;Non BLU/BLUD;SWASTA/LAINNYA;23;11;23
3509101;RS Utama Husada Jember;Jawa Timur;Jember;Jl. Manggar No.134 Tegalsari, Ambulu Jember;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;50;17;58
3578144;RS Marinir Ewa Pangalila Gunungsari;Jawa Timur;Kota Surabaya;Jl. Golf 1  No. 1 Surabaya;Rumah Sakit Umum;C;Non BLU/BLUD;TNI AL;114;36;184
3508056;RS Islam Lumajang;Jawa Timur;Lumajang;Jl. Kyai Muksin nomor 19 Kelurahan Tompokersan Kec. Lumajang Kab. Lumajang;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;102;30;247
3578782;RS Surabaya Medical Service;Jawa Timur;Kota Surabaya;Jl. Kapuas No. 2 Kelurahan Keputran Kecamatan Tegalsari Kota Surabaya Propinsi Jawa Timur ;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;52;14;82
3509151;RS Umum Universitas Muhammadiyah Jember;Jawa Timur;Jember;Jl. Wolter Monginsidi Nomor 91 Lingkungan Sumber Salak RT. 001 RW. 005 Kel. Kranjingan Kec. Sumbersari;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;27;0
3571122;RS Muhammadiyah Ahmad Dahlan;Jawa Timur;Kota Kediri;Jl. Gatot Subroto No. 84 Ngampel Mojoroto Kediri;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Islam ;218;62;312
3512035;RS Umum Fatimah Lamongan;Jawa Timur;Lamongan;Jl. Pahlawan Selatan No. 18;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;106;26;165
3506063;RS Umum  Wilujeng;Jawa Timur;Kediri;Jl. Joyoboyo No.4 Padangan Kec Kayen Kidul, Kab. Kediri;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;106;31;83
3578808;Mayapada Hospital Surabaya ;Jawa Timur;Kota Surabaya;Jl. Mayjend Sungkono No. 16-20 ;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;106;91;0
3514036;RS Umum Daerah Bangil;Jawa Timur;Pasuruan;Jl. Raya Raci - Bangil Kab. Pasuruan;Rumah Sakit Umum;B;BLU;Pemkab;397;47;713
3578731;RS Gigi dan Mulut Nala Husada;Jawa Timur;Kota Surabaya;JL ARIEF RAHMAN HAKIM NO 150 SURABAYA;Rumah Sakit Khusus Gigi dan Mulut;B;Non BLU/BLUD;Organisasi Sosial;12;17;109
3578779;RS Ibu dan Anak Lombok Dua Dua;Jawa Timur;Kota Surabaya;Jl. Flores No. 12 Surabaya;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;41;21;70
3512037;RS Umum Daerah Asembagus Kabupaten Situbondo;Jawa Timur;Situbondo;Jl.Raya Asembagus No. 207 RT 002 RW 008 Dusun Wringin Desa Wringinanom Kecamatan Asembagus Kabupaten Situbondo 68373;Rumah Sakit Umum;D;BLUD;Pemkab;103;27;242
3510108;RS Al-Rohmah Banyuwangi;Jawa Timur;Banyuwangi;Jl. A. Yani No. 37 Jajag Gambiran, Banyuwangi;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;63;21;63
3507230;RS Sumber Sentosa;Jawa Timur;Malang;Jl. Kebonsari No. 221 Malang, RT 003, RW 002 Desa Tumpang, Kec. Tumpang, Kab. Malang;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;50;25;162
3515121;RS Umum Anwar Medika ;Jawa Timur;Sidoarjo;Jl. Raya By Pass Krian KM 33  Balong Bendo Sidoarjo;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;157;54;740
3508055;RS Djatiroto;Jawa Timur;Lumajang;Jl. PB. Sudirman 81  RT 03 RW 01, Dsn. Krajan Desa Kaliboto Lor Kec. Jatiroto, Kab. Lumajang;Rumah Sakit Umum;C;Non BLU/BLUD;BUMN;101;44;163
3507105;RS Lawang Medika;Jawa Timur;Malang;Jl. Dr. Cipto No.8 Bedali, Lawang, Kab. Malang;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;56;25;160
3525092;RS Grha Husada Gresik ;Jawa Timur;Gresik;Komplek Perum PT Petrokimia Gresik, Jalan Padi No.3, Tlogopojok, Kroman, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61118;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;50;33;147
3510107;RS Umum Abdhi Famili;Jawa Timur;Banyuwangi;Jl. KH. Moh. Ikrom RT 002 / RW 001 Wringinrejo, Gambiran-Banyuwangi;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;71;22;90
3527026;RS Qona'ah;Jawa Timur;Sampang;Jl. Diponegoro No. 7 Kel Banyuanyar Kec. Sampang;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;61;23;0
3519012;RS Umum Daerah Dungus;Jawa Timur;Madiun;Jl. Raya Dungus - Wungu Madiun;Rumah Sakit Umum;C;BLUD;Pemprop;104;28;203
3507099;RS Prasetya Husada;Jawa Timur;Malang;Jl. Raya Ngijo No.25, RT 05 RW 05 Desa Ngijo Kec. Ngijo,  Kab. Malang;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;111;37;157
3506025;RS Toeloengredjo;Jawa Timur;Kediri;Jl. A Yani No. 25, Pare,  Kec. Pare, Kediri, Jawa Timur 64212;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;170;53;381
3577074;RS Umum Islam Siti Aisyah;Jawa Timur;Kota Madiun;Jl. Mayjen Sungkono No. 38-40 Kel. Nambangan Lor, kec. Manguharjo, Kota Madiun;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;153;29;409
3577086;RS Umum Griya Husada Madiun;Jawa Timur;Kota Madiun;Jl. Mayjen DI Panjaitan No. 22 Kel. Banjarejo, Kec. Taman Kota Madiun - Jawa Timur;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;117;55;128
3525021;RS Semen Gresik;Jawa Timur;Gresik;Jl. R A Kartini No. 280 Kel. Tlogopatut Kec. Gresik, Kab. Gresik;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;203;105;488
3507108;RS Umum Universitas Muhammadiyah Malang;Jawa Timur;Malang;JL. RAYA TLOGOMAS NO 45 MALANG;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;153;72;538
3529025;RS Islam Garam Kalianget;Jawa Timur;Sumenep;Jl. Raya Kalianget No.1 Kalianget, Kab Sumenep;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Islam ;153;29;198
3578791;RS Ibu dan Anak Graha Medika;Jawa Timur;Kota Surabaya;Graha Sampurna Indah E-3,6,8,10,12,14,16,18,20,22 Surabaya;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;39;23;101
3505044;RS Umum Wava Husada Kesamben;Jawa Timur;Blitar;Jl. Raya Kesamben Jugo No 1 RT 04 RW 07 Desa Kesamben, Kecamatan Kesamben, Kabupaten Blitar;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;62;18;62
3526030;RS Ibu dan Anak Aisyiyah;Jawa Timur;Bangkalan;Jl. Letnan Ramli No. 21, Rw. 02, Desa/Kelurahan Kraton, Kec. Bangkalan, Kab. Bangkalan, Provinsi Jawa Timur;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Organisasi Sosial;25;13;19
3510102;RS Nahdlatul Ulama Banyuwangi;Jawa Timur;Banyuwangi;Jl. Raya Mangir No. 9, Kec. Rogojampi, Banyuwangi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;120;34;139
3578560;RS Husada Utama Surabaya;Jawa Timur;Kota Surabaya;Jl. Prof. Dr. Moestopo 31-33-35 Surabaya;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;243;59;556
3525099;RS Umum Rachmi Dewi ;Jawa Timur;Gresik;Jl. Jawa No. 79 - 81, Gresik Kota Baru, Kec. Manyar, Kab. Gresik, Provinsi Jawa Timur 61151;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;55;24;74
3524048;RS Umum Citra Medika Lamongan;Jawa Timur;Lamongan;Jl. Lamongrejo No. 28 Lamongan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;66;20;54
3573066;RS Umum Lavalette Malang;Jawa Timur;Kota Malang;  Jl. WR. Supratman No.10 Kota Malang;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;200;104;410
3522061;RS Umum Ibnu Sina Bojonegoro;Jawa Timur;Bojonegoro;Jl. Lisman No.7 Campurejo;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;95;22;178
3573262;RS Universitas Brawijaya;Jawa Timur;Kota Malang;Jl. Soekarno Hatta Malang;Rumah Sakit Umum;C;Non BLU/BLUD;Kementerian Lain;100;96;363
3517109;RS Umum PKU Muhammadiyah Mojoagung;Jawa Timur;Jombang;Jl. Raya Sumobito No 3 Terusan Gambiran Betek, Desa mancilan, Kecamatan Mojoagung, Kabupaten Jombang;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Islam ;101;35;0
3576076;RS Emma;Jawa Timur;Kota Mojokerto;Jl. Raya Ijen No.67 Kel. Wates, Kec. Magersari, Kota Mojokerto;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;103;37;153
3513025;RS Ibu dan Anak Fatimah Kraksaan;Jawa Timur;Probolinggo;Jl. Letjend Suprapto No. 55, Desa Bulu, Kec. Kraksaan Kab. Probolinggo;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;50;19;73
3526045;RS Ibu dan Anak Glamour Husada Kebun;Jawa Timur;Bangkalan;Dusun Labang Laok RT 001 RW 001 Desa Kebun Kec. Kamal;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;30;14;0
3502145;RS Griya Waluya;Jawa Timur;Ponorogo;Jl. Sultan Agung Nomor 68 Ponorogo;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;50;20;105
3576051;RS Islam Hasanah Muhammadiyah ;Jawa Timur;Kota Mojokerto;Jl. HOS Cokroaminoto No. 26-28, Kelurahan Jagalan, Kecamatan Kranggan, Kota Mojokerto;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Islam ;102;46;188
3504070;RS Umum Islam  Madinah;Jawa Timur;Tulungagung;Jl. Jatiwayang  Lk 02 Ngunut, Tulungagung;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;114;36;186
3510103;RS Al Huda ;Jawa Timur;Banyuwangi;Jl. Raya Gambiran No. 225, Desa Gambiran, Kec. Gambiran, Kab. Banyuwangi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;207;102;650
3572073;RS Islam Aminah;Jawa Timur;Kota Blitar;Jl. Kenari No. 54 Blitar;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Islam ;90;48;90
3502157;RS Yasyfin Darussalam Gontor;Jawa Timur;Ponorogo;Dukuh Gontor 2, RT. 002 RW. 002, Desa Gontor, Kecamatan Mlarak, Kabupaten Ponorogo;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;74;19;0
3528041;RS Ibu dan Anak Puri Bunda Madura;Jawa Timur;Pamekasan;Jl. Kabupaten No. 99  Kel. Bugih  Kec. Pamekasan;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perorangan;28;14;0
3523015;RS Umum Daerah Dr. R. Koesma Tuban;Jawa Timur;Tuban; Jl. dr. Wahidin Sudiro Husodo No. 800;Rumah Sakit Umum;B;BLUD;Pemkab;408;108;1115
3506058;RS Umum Arga Husada;Jawa Timur;Kediri;Jl Raya Branggahan Dsn krajan Ds. Branggahan Kec. Ngadiluwih;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;100;28;51
3571147;RS Umum Ratih;Jawa Timur;Kota Kediri;Jl. Penanggungan No.32, Mojoroto, Kota Kediri, Jawa Timur ;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;90;18;68
3579074;RS Baptis Batu;Jawa Timur;Kota Batu;Jln. Raya Panglima Sudirman No. 33 Desa Tlekung, Kecamatan Junrejo, Kota Batu, Jawa Timur;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Katholik;107;36;254
3578053;RS Darmo;Jawa Timur;Kota Surabaya;Jl. Raya Darmo 90,Surabaya;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;171;68;780
3517095;RS Umum Pelengkap Medical Center;Jawa Timur;Jombang;Jl. Ir. Juanda Nomor 03, Jombang, Provinsi Jawa Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;100;36;34
3515145;RS Mitra Keluarga Pondok Tjandra;Jawa Timur;Sidoarjo;Jl. Raya Taman Asri Kav DD. 1-8, Tambaksumur, Waru;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;102;90;245
3509123;RS Daerah Kalisat Jember;Jawa Timur;Jember;Jl. M.H.Thamrin No.31 Kalisat ,Desa Ajung, Kecamatan Kalisat, Kabupaten Jember, Provinsi Jawa Timur;Rumah Sakit Umum;C;BLUD;Pemkab;116;31;275
3578192;RS Jiwa Menur;Jawa Timur;Kota Surabaya;Jl. Raya Menur No.120, Kertajaya, Kec. Gubeng, Surabaya, Jawa Timur 60282;Rumah Sakit Khusus Jiwa;A;BLUD;Pemprop;390;75;287
3572021;RS Katolik Budi Rahayu;Jawa Timur;Kota Blitar;Jl.  A. Yani 18 Kota Blitar;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;103;32;313
3506062;RS Umum  Aura Syifa;Jawa Timur;Kediri;Jl. Joyoboyo 42 Dsn. Dlopo Desa Karangrejo Kecamatan Ngasem;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;120;60;294
3515026;RS Umum Siti Khodijah Muhammadiyah Cabang Sepanjan;Jawa Timur;Sidoarjo;Jl. Raya Bebekan RT. 02 RW. 01, Kel. Bebekan, Kec. Taman;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;275;118;546
